"","text","created"
"1160","RT @19thbishop: @GuddyBamidele Plenty plenty","THU"
"1161","@Cricketnation @WWEApollo @WWE Dang again I don't think I'm ever going to catch it.","THU"
"1162","RT @ReduxRising: Come hang out with @ReduxRising while we watch our boys take on @EmergenceHQ at https://t.co/qykYLWQRBu

Watch party in th…","THU"
"1163","@MetalPandora Awesome <U+0001F60E>","THU"
"1164","@realThetaGang Thank you again for the response. I'll definitely tune and spread the word.","THU"
"1165","RT @LukeDCoffey: A very important point! <U+0001F447><U+0001F3FB>","THU"
"1166","In the last half-hour, while attempting to watch ""Big Bang Theory,"" I have learned that Joni Ernst is bad. So is Th… https://t.co/m9W24qdQ81","THU"
"1167","RT @knotgirl1: Just seen Robert Jenrick “virtue signalling” on @Channel4News wearing a poppy. Not BBC so OK? https://t.co/jzhHDEvO1n","THU"
"1168","RT @Jayyymeeeee: <U+0E23><U+0E2D><U+0E1A><U+0E14><U+0E36><U+0E01>

I followed @965TDY and I vote #LISA for #BiggestCrush at #TDYAwards @BLACKPINK","THU"
"1169","Starboy chat to me...","THU"
"1170","@Forzarna you're a girl so I will go easy on you..

reminding a dick in a painful way to men is a great way to FUCK… https://t.co/gA6kb4qYDQ","THU"
"1171","RT @atensnut: HUGE BREAKING EXCLUSIVE: Hunter Biden Has a PornHub Account Where He Uploaded His Personal Porn - Including with Family Membe…","THU"
"1172","RT @kmrb__: @jahnaykmt @shakedatassma @Joshuaa_Rivera I used to have it on SoundCloud so when I was looking it up &amp; ran into this, I was li…","THU"
"1173","RT @bpyoutubedata: [<U+0001F389>201030] 'How You Like That' DANCE PERFORMANCE VIDEO has surpassed 390 MILLION VIEWS on Youtube.

 In just 6 days it ga…","THU"
"1174","@DemDawg_ Squash","THU"
"1175","@itsellajay You have gotten older remember! <U+0001F60B><U+0001F923>","THU"
"1176","God will make a way so you can see it.","THU"
"1177","RT @zxxaina: moots i'm famous now, who wants my autograph <U+0001F921><U+0001F921><U+0001F921>

#Sanditon #SaveSanditon","THU"
"1178","RT @nippyonce: It's that Yoncé, your Yoncé<U+0001F60D>
Beyoncé for Ivy Park DRIP 2 https://t.co/sD0oej4ZEW","THU"
"1179","@PopCrave he is so over omg
Taylor outsold without trying Mama's Fan Choice Awards

#MAMAVOTE  #blackpink","THU"
"1180","RT @fruityvp: i feel like this every day https://t.co/S1jkMl6jMO","THU"
"1181","RT @ProjectLincoln: Iowa Speaker
Pat Grassley
319.214.0351","THU"
"1182","@chuckwoolery Try Prevagen. It'll come to you.","THU"
"1183","RT @burnaboy: IN LOVING MEMORY AND RESPECT<U+0001F64F><U+0001F3FE>  https://t.co/hCNL4KZH4s https://t.co/P4enoTtYVq","THU"
"1184","RT @YoongiBlackMic: I see a shtton against Y**ngi has been said during my night-time and it doesn't surprise me. Nothing surprises me in th…","THU"
"1185","@maanlichtt @ignosticista1 @zeltschmuck @oliwer50 @SpainNATO @NATO We already stopped you once and we will stop you again","THU"
"1186","We can’t wait to get the second season started in 8 Days! Ticket information and other pertinent details for our up… https://t.co/RJxGEAiCKh","THU"
"1187","@xicograziano Verme.","THU"
"1188","Omg what?!?! https://t.co/TeEHYSmkLH","THU"
"1189","RT @HipHopCaucus: Take the #RespectMyVote pledge today.","THU"
"1190","RT @Bimbiola_xx: When I see my friends succeed in whatever they do &gt;&gt;&gt;&gt;","THU"
"1191","RT @RepAdamSchiff: Donald Trump, who has financial interests in Turkey, won’t stand up to Erdogan. Ever.

He even interfered in a DOJ inves…","THU"
"1192","Censorship is evil https://t.co/QaDTCghwgw","THU"
"1193","RT @JIDsv: heroes eventually die <U+0001F622>","THU"
"1194","@melonfoxx True","THU"
"1195","RT @YourRAGEz: @LilTunechi @realDonaldTrump @POTUS rappers seen Biden was gon tax 60% and switched up quick asf <U+0001F602>","THU"
"1196","RT @kylegriffin1: NBC Exclusive: The Hunter Biden 'dossier' that went viral on right-wing internet sites and was later disseminated by Trum…","THU"
"1197","@TX_WalkerRanger I need followers Twitter made me start over TRUMP 2020","THU"
"1198","RT @McFaul: What .. the ...","THU"
"1199","RT @BTSOriented: Beyoncé debuted when Gen Z was born, her long lasting popularity is insane !","THU"
"1200","RT @lihinpan: @belieberjstnbbr H 

I'm voting for Chris Brown for Favorite Male Artist – Soul/R&amp;B at the #AMAs","THU"
"1201","RT @KimMangone: I am the Democrat running against Republican Kevin McCarthy. I am a United States Air Force Veteran, Democrat and a single…","THU"
"1202","Let's do this @Resisterhooddoc! 

A people united will never be defeated! #MillionMuslimVotes https://t.co/eTYlCSum1D","THU"
"1203","I did!<U+0001F447><U+0001F3FD><U+0001F447><U+0001F3FD><U+0001F447><U+0001F3FD>This! Donate! Now! Please! https://t.co/Z0hdgLRHhi","THU"
"1204","@PLAYFAlR sorry its horrible.","THU"
"1205","RT @hwanieeluv: MAMA’s Fan Choice Awards 

#MAMAVOTE #treasure 
@treasuremembers","THU"
"1206","RT @_kennedywalsh: i made bread from scratch yesterday and ariana is dropping an album tonight nothing can stop me","THU"
"1207","RT @Ashton5SOS: SUPERBLOOM: A LIVE CONCERT FILM. Tomorrow at 6pm ET. https://t.co/PORFuHryly https://t.co/LlypZa7L0a","THU"
"1208","RT @FangasmSPN: Bring it, #Supernatural!!!!","THU"
"1209","RT @b_fondon: “Cant stay long, work in the morning”

Me at 3AM:","THU"
"1210","RT @RepJimBanks: .@Newsweek identified 600 #CCP groups intent on interfering in our elections... 

Most are run by the United Front which h…","THU"
"1211","@mmjnsen @richpahls @royers2020 That's our mail, not part of Rich Pahls' campaign.  

Truth is an absolute defense… https://t.co/qx4aaCsatV","THU"
"1212","RT @LisaMarieBoothe: Trump is making being a Republican cool.","THU"
"1213","@kevinvo1 @HobbyConnector Dm us","THU"
"1214","see bugz is adorable https://t.co/LlU0qNZAer","THU"
"1215","Who tf gets pulled over for going 17 over <U+0001F602><U+0001F602> https://t.co/2PUWbNoId8","THU"
"1216","We had another record day for infections https://t.co/9lqa2KCBHC Too bad Donald Trump and his White House crew don'… https://t.co/RYQjqZEJ7O","THU"
"1217","RT @louvplace: you have a place in my heart no one else ever could have.","THU"
"1218","@iambuterastann On Twitter yea","THU"
"1219","Group #Chanting, #Meditation &amp; #Healing Session with the #Guru https://t.co/1fX5CWqHpm","THU"
"1220","@estjune83 Thanks for bringing it to my attention. I subscribed to all the freebies on that subscription page.","THU"
"1221","RT @analea77: #ImWithHeidi #DownrightDiscrimination You may not know that in the UK it is legal to terminate a pregnancy up to the day of b…","THU"
"1222","RT @washingtonpost: Opinion: Trump accidentally admits he’s abandoned working women https://t.co/jEu24pLUVl","THU"
"1223","RT @SethAbramson: Good Lord. You've no idea what access he had to intel from the CIA—which was also investigating this. You've no idea how…","THU"
"1224","@cloysauce @EdelweissPH_FC Wish that article was also in English .","THU"
"1225","RT @KVOA: Public schools required to teach about Holocaust after AZ Board of Education approves mandatory instruction rule https://bit.OPQs…","THU"
"1226","viciado em reality show da netflix","THU"
"1227","RT @ninjasexparty: RT if you hate this","THU"
"1228","RT @ChinookJo: @Noor_and_Alaa You do not need an award to prove your worth. We all know how valuable you were bringing the attention of the…","THU"
"1229","It's easy to do the wrong things. But I chose not to. But now I can do whatever I want. <U+0001F60C><U+0001F60C>","THU"
"1230","RT @yhuuyi: Day 2

I vote #ateez for Worldwide Fans’ Choice #MAMAVOTE @ATEEZofficial","THU"
"1231","@JoyUnbound Yessir","THU"
"1232","RT @DragonflyJonez: Bro threw a cardigan on top of a turtleneck he *been* gone","THU"
"1233","We're live with some pumpkin carving! Join us for a chill end to Thorsday <U+0001F383> https://t.co/HfMQEIqizs","THU"
"1234","RT @LarsLarsonShow: Is today's economic news a sign that we need 4 more years of Trump?
https://t.co/sctaLuLTyR","THU"
"1235","@DShadow317 @lanadelphox @UTDmirak @PlayApex @Respawn You literally admitted to leaving if you cant get a good weap… https://t.co/qWKs1AopGg","THU"
"1236","I’ve been looking like a bum all week and I need to take these braids out <U+0001F629>","THU"
"1237","Karina nyasar ke karina nadila omg they're both such a queen we stan <U+2764><U+FE0F> https://t.co/L7VpLjTcvh","THU"
"1238","@RepCohen The laptop, the texts, the recordings, the crack pipes, the evidence. Time for a bucket of chicken don’t you think?","THU"
"1239","@emmerdale Vanity’s been the best representation I’ve seen.Adoption by an LGBT couple was groundbreaking tv. 3 year… https://t.co/9r3LCWFdZi","THU"
"1240","@Breaking911 So she just had to attend a class.

LOLOL","THU"
"1241","RT @RespectHisDrip: “<U+0001D5DB><U+0001D5F2><U+0001D606> <U+0001D5DB><U+0001D5F2><U+0001D606>, <U+0001D5DB><U+0001D5FC> <U+0001D5DB><U+0001D5FC>!” 

{Literate, Matches Description, Ships w/ strong chem, NSFW themes, Seeking banter and interactions,…","THU"
"1242","@BoogieLakeland @trebus_mr @bertie_lakeland @EmmaLakie @LakieRhya @ArchieLakeland @bemorebob2 @BiscuitTisket… https://t.co/CmHyhU79Cc","THU"
"1243","@warthognose YEHA IT TOOK A WHILEJLKFGD","THU"
"1244","@yunij98 Love","THU"
"1245","RT @10_OPY: Godfather of nismilan's reply <U+0001F4AF> https://t.co/1WPrYnTmPW","THU"
"1246","@OhMeegz It’s me I’m friends","THU"
"1247","Justice for Walter Wallace petition

https://t.co/Oo0uIU1Dr1","THU"
"1248","RT @Justdoitvote: [<U+0001F5F3>] VOTING SCHEDULE

UNIs <U+0001F525>
In a few hours voting for THE SHOW &amp; M COUNTDOWN will open

Be ready &amp; collect vote today!
<U+0001F538>S…","THU"
"1249","RT @Jydollasignn: Now Lil Wayne... Tunechi.... Weezy?Am I seeing correctly....... https://t.co/RA6lhfUvUG","THU"
"1250","racism is wack - jon decker","THU"
"1251","why him? <U+0001F644> https://t.co/0NkaPltR4a","THU"
"1252","RT @markos: Mitch McConnell’s birthday is February 20. Can we expand the court on that date? Also acceptable: DC and PR statehood.","THU"
"1253","@ChuckGrassley Trumps been accused of sexual assault 26 times.","THU"
"1254","@TEE_uhhh WRONG!","THU"
"1255","@geo__mccormick nails it with this article https://t.co/SYRNByVf68","THU"
"1256","RT @ishaantharoor: What Castro is saying is rather obvious, but it counts in Washington as a genuine act of courage","THU"
"1257","RT @lux_raee: okay but like, currently thinking abt how lan xichen must give absolutely life-changing hugs https://t.co/WaM98n9VNu","THU"
"1258","RT @skzshots: STRAY KIDS MALA TASTE PIONEER <U+0001F525> @Stray_Kids","THU"
"1259","@JLo @GlblCtzn @CBS ilysm baby","THU"
"1260","RT @abidickson01: this really be cuddles &amp; film weather but instead I’m cold &amp; single <U+0001F60D><U+0001F60D>","THU"
"1261","RT @angie_angers: Joe Biden’s Tampa rally was just poured all over. 

The sky just opened up. Biden left the stage and everyone is soaked.…","THU"
"1262","RT @TeeBiggs: ADOS, hoteps, all them, would do the same. It's not about the community. Shit like this is why the community stays fractured.","THU"
"1263","@TonySpookey @thehill It’s true, she was sincerely mocking him.","THU"
"1264","RT @gatewaypundit: FRIGHTENING--&gt; Hillary Clinton: Pelosi Ready to Unleash Liberal Hell on America if Biden Wins (VIDEO) via @gatewaypundit…","THU"
"1265","@NYC_Alerts911 Neon vest. He shouldn't be hard to find.","THU"
"1266","Cool, Cool, Chunk, MLP reject https://t.co/cT8ZohIG09","THU"
"1267","@UtaStix awkward","THU"
"1268","RT @lilkimvideos: Today in 1996, Lil’ Kim releases No Time Ft Diddy https://t.co/XUb7Y4nQgv","THU"
"1269","@Lali13Princess @vexyluvsu I can't like a boy's voice?","THU"
"1270","yours truly                 vs           positions https://t.co/Cr5iZUFbwJ","THU"
"1271","My power has been out. Glenn Greenwald made how much?","THU"
"1272","@realDonaldTrump You are unleashing the COVID19 on American people deal with the serious PROBLEM WE ARE HAVING","THU"
"1273","RT @lucki_charm_: Which Album is better?

RT for Carpe Diem
Like for #MadeinLagos 

#wizkid https://t.co/I4OjnKfsvl","THU"
"1274","RT @ObongRoviel: Favorite track so far !!

#MadeinLagos https://t.co/bVp9aMBCNa","THU"
"1275","@TheRynheart They should be worried. But Trump and his criminal cronies should be more worried. #LockHimUp","THU"
"1276","RT @Erika_N_B: Happy #NationalCatDay to my fur baby <U+0001F63B> Adopting this little dude has been the best thing to happen this year! Also, yes, he…","THU"
"1277","Finally the world feels “somewhat” normal again. <U+0001F60D><U+0001F5A4><U+0001F499><U+0001F3C8> @ Bank of America Stadium https://t.co/ZRDnqdbAiu","THU"
"1278","RT @joenasandiego: God,

Give me the grace and strength to
say no to the things that will hurt You.","THU"
"1279","RT @cihoonssii: I Vote EXO (<U+C5D1><U+C18C>) for Worldwide Fans' Choice 
#MAMAVOTE #exo  
@weareoneEXO","THU"
"1280","Wahala for who no get man with this album #MadeinLagos","THU"
"1281","There is no time.","THU"
"1282","RT @morktuanzy: itzy's wannabe is a cultural reset, they deserve to win the best dance female group","THU"
"1283","Apparently Richmore x 4ti out next Fri. Single from the EP https://t.co/nnZjpW7Hca","THU"
"1284","RT @washingtonpost: Opinion | Alan Alda: I cannot remain silent as Trump rejects science and endangers lives https://t.co/QQsRtBseDX","THU"
"1285","Aint changing. https://t.co/kxIgzCNMu0","THU"
"1286","First upgrade from my kit lens <U+0001F97A> https://t.co/QfOw0RMOAs","THU"
"1287","RT @parkjiminpics: woah jimin https://t.co/C9RRKTRM16","THU"
"1288","RT @_anumatii: If they rich they will vote for trump. Ya need to understand that logic","THU"
"1289","will i get myself a pink set up and piss of gamer boys bc i dont play the games they do","THU"
"1290","@DoYouEvenLif 71500 per day just in the last week. Soon will be next week.","THU"
"1291","@Oceanlvr4ever I love a good cocktail too! https://t.co/IBjHKqbYPj","THU"
"1292","TURN ME UP KEV<U+0001F624><U+0001F5A4> https://t.co/c16dTXaVwx","THU"
"1293","@_NiaJoy_ Thank you <U+0001F62D><U+0001F62D><U+2665><U+FE0F>","THU"
"1294","RT @TheBlueGem3: Dear World; Two of the biggest lies every told; trickledown economics works and that Conservatives are fiscally responsibl…","THU"
"1295","RT @OtagoGrad: @joerogan @ggreenwald ""Private-sector repression of speech &amp; thought can be as dangerous &amp; consequential (as state censorshi…","THU"
"1296","RT @bennyjohnson: They impeached Trump for the crimes of the Biden family. 

The FBI now confirms this

Pass it on","THU"
"1297","RT @RealCandaceO: The whole mood is changing in black America right now. 
To all of you that laughed and said it would never happen... than…","THU"
"1298","@thehill This was obvious to anyone but the dimmest of...oh.","THU"
"1299","@HarryArgentina #ARIAsHarryStyles once","THU"
"1300","RT @MisterBlackPill: Don't share spoilers https://t.co/EHAnNGLt06","THU"
"1301","@FernandoMZev @RBReich He's the Grim Reaper! Or the rotting turtle, or something.","THU"
"1302","RT @Iam_Afrodisiac: Some of y’all need to hear this!! https://t.co/Fnzg7TVVso","THU"
"1303","@pixl_frames Thanks, and thank you for hosting this very nice challenge! <U+0001F60A><U+0001F44D>","THU"
"1304","<U+0001F602><U+0001F602><U+0001F602><U+0001F602> I’m crying https://t.co/vh5qi5U41D","THU"
"1305","i wanna look this tiny at 180cm PLEASE https://t.co/3oqYsPDFel","THU"
"1306","RT @GOPLeader: President @realDonaldTrump is a man of action on the world stage. He has:
<U+2714> Destroyed ISIS and top terrorist leaders
<U+2714> Norma…","THU"
"1307","New video is up! <U+270C><U+0001F3FB>
https://t.co/mj9HbaOeIl https://t.co/UUkxD1Wh2k","THU"
"1308","@katribou Which is fabulous bc both versions are great soundtracks with different strengths","THU"
"1309","RT @mustangsart: £5+ Patron rewards have gone up! An updated version of the Combat Wheelchair Rogue Archetype and NPC stat blocks for a whe…","THU"
"1310","@lavafall26 i don’t think that when i’m about to pass out i can say no<U+2764><U+FE0F> and then i won’t pass out","THU"
"1311","RT @ughkimnamjoon: Namjoon clips you need to see if you miss him dearly — a cute thread  https://t.co/z0I3ZmFqiV","THU"
"1312","@ITZY_INTL Surf #MAMAVOTE #itzy","THU"
"1313","RT @StephanTokarski: @AmyAThatcher My Prayer

Please Lord,
May the Spirit of Ruth Bader Ginsburg haunt forever ANY GOP JUSTICE OF THE SCOTU…","THU"
"1314","RT @glennkirschner2: Video dropping shortly: Judge Sullivan issues scorched-earth order blocking ALL DeJoy mail-slowing policies. Judge Sul…","THU"
"1315","@Jenny_Piccolo3 right. Chuck D was correct rap was ""the Black CNN"", but kinda like CNN it went corporate and just became about entertainment","THU"
"1316","RT @hourlydynamite: <U+0001F3A7> listen to dynamite from the Global Top 50 playlist!

@BTS_twt #BTS_Dynamite  
BUY DYNAMITE NOW
https://t.co/qE1eRpsCZh","THU"
"1317","@GothAbby666 ""Duh, I jerked off XD""","THU"
"1318","@BVB Fake","THU"
"1319","RT @TellYaTags: Join Our Coven this Saturday Night at 12 ET / 9 PT to Celebrate Halloween <U+0001F383> 

<U+0001F408><U+200D><U+200D><U+0001F987>Our Spooktacular Guests <U+0001F47B><U+0001F315>
@hockeybtch71…","THU"
"1320","@RedaMor_ I hear you. It pisses me off that people who don't vote for Trump are looked at as traitors when it is Tr… https://t.co/ggNRjN1Ga9","THU"
"1321","RT @PARTNER_BOY03: <U+2728>

— <U+0001D643><U+0001D656><U+0001D66B><U+0001D65A> <U+0001D656> <U+0001D642><U+0001D66A><U+0001D661><U+0001D65B> <U+0001D649><U+0001D65E><U+0001D65C><U+0001D65D><U+0001D669>.
<U+0001F497><U+0001F493><U+0001F498><U+0001F496>

@gulfkanawut #GulfKanawut https://t.co/t0vRz6ufud","THU"
"1322","RT @itssirenityyyy: me not checking my grades so i can save my mental health &lt;3","THU"
"1323","@jaigottidagoat Fake feelings","THU"
"1324","why do I see so many male dom/female sub videos where the girl is doing all the work and the dom just occasionally slaps her like ew","THU"
"1325","RT @hyyhku: must i have career goals? can i not simply love jungkook?","THU"
"1326","I love the smell of gasoline","THU"
"1327","RT @KayanaRich: I need more tattoos.","THU"
"1328","We’ve partnered with VIP Petcare, a veterinary service that provides essential preventive care to ensure your pet i… https://t.co/h9MNbJv2fw","THU"
"1329","RT @BernieSanders: A living wage is on the ballot this election. When Joe Biden is president, millions of American workers will get a much-…","THU"
"1330","RT @billboard: .@BTS_twt &amp; @halsey's ""Boy With Luv"" officially joins YouTube's elite Billion Views Club <U+0001F3C6> #BillboardNews https://t.co/2Ihhe…","THU"
"1331","@Thundercat I’ll shave off all my hair if you respond to me @Thundercat","THU"
"1332","RT @donwinslow: Watch!!","THU"
"1333","RT @theestallion: Real Hot Girl shit <U+0001F60C><U+0001F61B>","THU"
"1334","RT @MichelleObama: Be like @Lin_Manuel and vote early! <U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE>","THU"
"1335","ateez is invited to fma FSHSJSHXGDH","THU"
"1336","RT @KamalaHarris: Working families deserve a raise. Proud to join @BernieSanders in support of a $15 minimum wage and discuss @JoeBiden’s p…","THU"
"1337","4 hours omg I’m ecstatic @ArianaGrande","THU"
"1338","Oh God<U+0001F923><U+0001F923><U+0001F62D> https://t.co/1kO1qkjMVc","THU"
"1339","RT @ossoff: Chip in to end his career for good:

https://t.co/zi5Wxg0VYr
https://t.co/zi5Wxg0VYr","THU"
"1340","RT @awjiminie: #YOONMIN: switchin the positions for you https://t.co/kb3kPCjoHF","THU"
"1341","OK you adorable little floofs, you know what to do. <U+0001F60F> https://t.co/1JsdW1eQj8","THU"
"1342","@felisha_dneazel I’m down, if you are <U+0001F609>","THU"
"1343","RT @maryamamasa: i love this album","THU"
"1344","@xDSC_Hitman Yeah pretty much “Hyper-Real” which again could go either way. I hope they don’t fuck up Kens face again.","THU"
"1345","I wonder how many times this game we’ll be reminded how often we throw away games<U+0001F914>","THU"
"1346","@EQushairy sorry ah","THU"
"1347","White folks so fucking goofy","THU"
"1348","@KashVixen <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D> that weight girlllll","THU"
"1349","Rob think he slick I could of sworn I asked him did he know sumbody that meal prep... next week he selling plates <U+0001F923>… https://t.co/CQUNj9dBdr","THU"
"1350","RT @SOFlATMG: dont wanna risk it so imma just get off twitter until noel starts streaming https://t.co/tdZ1QOTQvc","THU"
"1351","RT @Timcast: posts like this make me enthusiastic for Trump

they started rioting in 3 cities recently

and Trump's people are taking immed…","THU"
"1352","if a Victorian child saw a lady with colored hair they would PSA away","THU"
"1353","RT @WichitaState: Wichita State’s art community pitches in to create baseball art at Riverfront Stadium, Wichita’s new downtown home for ba…","THU"
"1354","Omo
So Wizkid actually dropped the album...
Me that I had ""Wizkid has scammed us again"" tweets in my draft for when… https://t.co/WqXs9Z4D8B","THU"
"1355","@wizkidayo might whine !!! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F629><U+0001F629><U+0001F629> #MadeinLagos","THU"
"1356","Thank you @wizkidayo","THU"
"1357","RT @AKinkhabwala: The #Ravens are 5-1 for the third time in history. The previous two times? They won the Super Bowl. (See: 2000, 2012)

Th…","THU"
"1358","@oneeyedghouI or people who don’t take the gherkin out of their McDonald’s burger i- <U+0001F974>","THU"
"1359","@allahliker it’s short for Anthony Robertulinski","THU"
"1360","RT @MaxCRoser: Americans pay (far) more for health care than people in any other country in the world.
Despite this, life expectancy in the…","THU"
"1361","CCP would love to get their talons into Australia and South Africa I bet","THU"
"1362","@dreamwastaken2 i missed you <U+0001F44D><U+0001F3FC>","THU"
"1363","@reedgalen @keithedwards Anonymous ... let's look into his work with Kristjen Nielsen &amp; others ...like, re: kids in… https://t.co/bx6DUr4sPd","THU"
"1364","RT @MariasWestSide: Playing with his hair while he’s laying on your titties, is a mood","THU"
"1365","@BealABC So wholesome","THU"
"1366","four hours love u SOOOO much @ArianaGrande <U+0001F90D> https://t.co/kjpMn1h5Tv","THU"
"1367","Signs from my bike ride today https://t.co/Xd16oH5Pcd","THU"
"1368","eichi last words https://t.co/ZVA074BLnk","THU"
"1369","@reychu8 Wouldn’t be surprise~ <U+0001F440><U+0001F975>","THU"
"1370","RT @pinoyweekly: DEVELOPING STORY: Irix Romero, student activist from Bulacan State U, has been ""abducted"" by her parents, relatives (who h…","THU"
"1371","@eirejack Weirdos","THU"
"1372","Enough with the trolling . https://t.co/XZBbFr3Wb1","THU"
"1373","RT @mtaibbi: Why it matters that the entire mainstream press is non-reporting the Biden emails (or falsely labeling them disinformation): t…","THU"
"1374","RT @pettysenii: I’m sorry, but it’s me before everything now.","THU"
"1375","@RBKConcealed Sigh..... deleting no ceilings as we speak :/","THU"
"1376","@travelswmyaunt This place is about as ramshackle though the roof and floors are intact; the windows in many places… https://t.co/VtfQOuAAfM","THU"
"1377","RT @alexisjreports: No more celebrity culture in 2021. Let’s wrap that era up https://t.co/NTV8urrBFL","THU"
"1378","RT @DerCasus: Hello...

.... is it me you cooking for?","THU"
"1379","omg not lil wayne...god please not Weezy F. Baby","THU"
"1380","RT @LoganLerman: I wear a mask because I care for the health and safety of others.

Please vote for compassionate leaders who genuinely car…","THU"
"1381","|| I am perpetually locked to under 610 followers and it’s s a d","THU"
"1382","RT @sabattons: the compendium, day 27 &amp; 28

the witch &amp; the psychopomp 

#drawtober https://t.co/dJgzJRic1u","THU"
"1383","RT @NBCNews: A 64-page document asserting an elaborate conspiracy theory involving Joe Biden's son and business in China, that was later di…","THU"
"1384","RT @btsvotingorg: RT to vote BTS (@BTS_twt) for Favorite Duo or Group - Pop/Rock at the #AMAs. <U+0001F3C6>","THU"
"1385","RT @JockeyFuentesM: Our THIRD Victory this week, SECOND today at GPW @GulfstreamPark
FOLLOW ME MOM, trained by Mr. Micheal Mullings. 
https…","THU"
"1386","RT @KarlousM: I can believe Lil Wayne did that.","THU"
"1387","LIVE NOW: WoW first then moving over to Stellaris for Necroids!
#worldofwarcraft #twitchstreamer #Stellaris 
https://t.co/chcZ4mF1Lt","THU"
"1388","RT @thedigitaldash_: hera talking about zeus: https://t.co/Kv9HT48hBO","THU"
"1389","RT @JYPETWICE: TWICE &amp; M COUNTDOWN

""I CAN'T STOP ME"" on YouTube
https://t.co/IP9flYfnPf

#TWICE #<U+D2B8><U+C640><U+C774><U+C2A4> #Eyeswideopen #ICANTSTOPME","THU"
"1390","knowing your music taste will save you from a lot of shit 

people like me wey get broad music taste no reach 10 for this country","THU"
"1391","take one<U+0001F97A><U+0001F97A>","THU"
"1392","@flickerxxgolden WE LOVE YOU LOUIS
WE LOVE YOU LOUIS
WE LOVE YOU LOUIS
WE LOVE YOU LOUIS
WE LOVE YOU LOUIS
WE LOVE… https://t.co/ZET4zffDdA","THU"
"1393","RT @btsvotingorg: <U+0001F7E1> | #MAMAVOTE: WW Fan’s Choice

Oct. 29 | Total Estimated Tweets + RTs:
1. #BTS (@BTS_twt) — 862K
2.…","THU"
"1394","RT @nikingjutdoit1: heating up macking cheese in the Michael wave","THU"
"1395","RT @T8_17CARAT: I vote for #seventeen for Worldwide Fans' Choice #MAMAVOTE @pledis_17 PERFORMANCE TEAM JJANG <U+0001F44D> https://t.co/vXUGK0i26d","THU"
"1396","this is some rated r shit","THU"
"1397","RT @taebokkiii: RETWEET + REPLY TO VOTE <U+203C><U+FE0F>

I vote for #BTS for Worldwide Fans' Choice #MAMAVOTE @BTS_twt","THU"
"1398","@missbaconbits very much not bad XD","THU"
"1399","Best thing that happned in October was all of the wings era hobiween pics blessing my tl https://t.co/i5sjxIvgzZ","THU"
"1400","@smartestwitch_ @itsgonnabeoka14 HEY IT'S NOT THAT SMELLY YOU'VE BEEN TO MY HOUSE SEVERAL TIMES AND YOU KNOW THATS ITS NOT THAT SMELLY","THU"
"1401","@johnnytrey5 Naw what makes it funny is who tweeted it https://t.co/dD7lacnsO8","THU"
"1402","@Phreshmilk_Gh @efiaodo1 Oh sir please","THU"
"1403","Say tonight I’m feeling blessed, say me and my niggas no go stress <U+0001F985> https://t.co/UV5F6YImOR","THU"
"1404","RT @DrLiMengYAN1: My second scientific report is published in zenodo.

This is the only account in Twitter for Dr. Li-Meng YAN. https://t.c…","THU"
"1405","RT @EnyaOsabel: @Votingnation13 @ieeoxx @taylorswift13 were loosing at this category so keep on replying and retweeting these replies #ARIA…","THU"
"1406","RT @OptaJean: 2 - Only 2 players have scored 2+ goals &amp; delivered 2+ assists in a semi-final of the Champions League since 2003/04:

Mohame…","THU"
"1407","RT @celesitial: If you’re a small astrology, tarot, divination, spiritual account. Please reply with your services <U+0001F49E><U+0001F49E> I feel like I’d rathe…","THU"
"1408","@turtelii i dare you","THU"
"1409","RT @VICB_Vanderbilt: A new @mbiojournal paper from @EricSkaar et al defines a small-molecule probe for further defining the role of metal t…","THU"
"1410","I can explain for that retweet and here's my explanation: 

I'm acting up","THU"
"1411","RT @TitanJay5: I'm finna rock with the sly Cooper pfp again","THU"
"1412","@WhiteHouse @realDonaldTrump Shame on you @whitehouse for tweeting lies.","THU"
"1413","Just posted a video https://t.co/XBsyxrHT41","THU"
"1414","are we getting treasure in a minute","THU"
"1415","RT @futurewas8bit: Ok, here goes. Before I even upload the pics to my site. 
Here's a sneaky peek at the MINIPET dressed in its Saturday-Ni…","THU"
"1416","RT @kelseyvincent_: You in my corner or in my business?","THU"
"1417","WRANGLERS GOAL!! <U+0001F6A8>

Scored by #4 C. Eastman 

PP Goal at 14:13. Wranglers remain on the PP. 

#LetsWrangle","THU"
"1418","@mingyusdan I use any pronouns","THU"
"1419","RT @blainecapatch: them: do you like the fonz?
me: all of them but comic sans

paramedics: wow what happened to this guy","THU"
"1420","@AntwanMaurice Omg yes I was home for Xmas break and rushed to my friends apartment bc she bought the album immedia… https://t.co/zzuKn2otzu","THU"
"1421","@rvfs92 @MadlyHiho And for me we all have a lot of conversations here and as was pointed out it does fill the tl of a lot just like rn <U+0001F602>","THU"
"1422","@Arsenal Pain","THU"
"1423","RT @jfinn6511: With Trump and Pompeo, cruelty is the POINT!

Two #gay couples celebrate today; Pompeo finally gave up his quest to deny the…","THU"
